Temperature (K)	Resistance (ohm)	Applied Current (A)	Measured Voltage (V)
41597.148025	2.509448E-4	-0.460070	160.218000
41597.247380	2.380350E-4	-0.440061	160.219000
41597.348404	2.255055E-4	-0.420063	160.219000
41597.447162	2.131964E-4	-0.400052	160.218000
41597.547807	2.012665E-4	-0.380041	160.218000
41597.646832	1.894828E-4	-0.360040	160.219000
41597.747857	1.778174E-4	-0.340032	160.222000
41597.847881	1.664469E-4	-0.320058	160.222000
41597.948241	1.551615E-4	-0.300048	160.221000
41598.046770	1.441060E-4	-0.280050	160.221000
41598.147795	1.331732E-4	-0.260030	160.220000
41598.247488	1.223527E-4	-0.240027	160.221000
41598.348047	1.116713E-4	-0.220028	160.223000
41598.447672	1.010839E-4	-0.200028	160.223000
41598.547513	9.060984E-5	-0.180066	160.219000
41598.719621	8.023933E-5	-0.160064	160.224000
41598.814525	6.997299E-5	-0.140063	160.225000
41598.909164	5.981415E-5	-0.120057	160.223000
41599.002738	4.973232E-5	-0.100051	160.224000
41599.097354	3.969946E-5	-0.080050	160.225000
41599.191905	2.972235E-5	-0.060043	160.224000
41599.285005	1.978602E-5	-0.040036	160.220000
41599.378028	9.906968E-6	-0.020069	160.224000
41599.555487	5.268105E-9	-0.000019	160.225000
41599.748492	9.933910E-6	0.020100	160.224000
41600.002525	1.984432E-5	0.040070	160.228000
41600.250492	2.978584E-5	0.060077	160.228000
41600.347690	3.978239E-5	0.080080	160.227000
41600.447714	4.980028E-5	0.100085	160.227000
41600.548839	5.994822E-5	0.120089	160.228000
41600.647864	7.016065E-5	0.140090	160.230000
41600.747889	8.043260E-5	0.160095	160.232000
41600.847913	9.082926E-5	0.180096	160.230000
41600.947699	1.012831E-4	0.200098	160.230000
41601.047724	1.118401E-4	0.220046	160.230000
41601.214905	1.224894E-4	0.240043	160.228000
41601.308025	1.332605E-4	0.260045	160.230000
41601.401052	1.442036E-4	0.280060	160.230000
41601.495148	1.552213E-4	0.300056	160.232000
41601.588171	1.663614E-4	0.320061	160.232000
41601.681194	1.776525E-4	0.340070	160.232000
41601.775218	1.891076E-4	0.360040	160.233000
41601.867829	2.007972E-4	0.380038	160.233000
41601.960894	2.126445E-4	0.400049	160.234000
41602.054917	2.247459E-4	0.420053	160.235000
41602.149214	2.371494E-4	0.440051	160.234000
41602.247338	2.498333E-4	0.460053	160.234000
41602.347908	2.630092E-4	0.480066	160.237000
41602.447933	2.764530E-4	0.500062	160.237000
41602.548101	2.903484E-4	0.520065	160.237000
41602.647126	3.051297E-4	0.540072	160.235000
41602.748151	3.207249E-4	0.560037	160.236000
41602.848176	3.371505E-4	0.580039	160.237000
41602.948597	3.548809E-4	0.600042	160.236000
41603.047621	3.743194E-4	0.620051	160.237000
41603.148233	3.947898E-4	0.640049	160.236000
41603.247393	4.178874E-4	0.660063	160.238000
41603.347972	4.441684E-4	0.680063	160.239000
41603.447997	4.739188E-4	0.700062	160.237000
41603.548145	5.090789E-4	0.720063	160.239000
41603.647169	5.516678E-4	0.740068	160.238000
41603.749194	6.060233E-4	0.760040	160.237000
41603.848219	6.792258E-4	0.780046	160.241000
41603.947804	7.889807E-4	0.800063	160.240000
41604.047380	9.961235E-4	0.820068	160.238000
41604.147996	1.000007E-3	0.820347	160.237000
41604.248091	1.000007E-3	0.820533	160.240000
41604.348652	1.000007E-3	0.821060	160.240000
41604.447676	1.000007E-3	0.821059	160.241000
41604.548754	1.000008E-3	0.820884	160.244000
41604.647779	1.000008E-3	0.820879	160.245000
41604.748804	1.000007E-3	0.821057	160.243000
41604.847828	1.000010E-3	0.821330	160.244000
41604.948637	1.000008E-3	0.821490	160.245000
41605.048231	1.000009E-3	0.821521	160.244000
41605.148394	1.000007E-3	0.821473	160.243000
41605.247484	1.000009E-3	0.821523	160.242000
41605.349044	1.000008E-3	0.821661	160.244000
41605.448096	1.000008E-3	0.821871	160.247000
41605.548749	1.000007E-3	0.821981	160.248000
41605.647774	1.000006E-3	0.821958	160.246000
41605.748799	1.000007E-3	0.821757	160.245000
41605.847824	1.000006E-3	0.822130	160.245000
41605.948683	1.000006E-3	0.822204	160.247000
41606.047344	1.000006E-3	0.822266	160.244000
41606.149133	1.000006E-3	0.822441	160.244000
41606.248220	1.000006E-3	0.822606	160.248000
41606.347766	1.000006E-3	0.822396	160.249000
41606.447788	1.000008E-3	0.822469	160.247000
41606.548384	1.000006E-3	0.822291	160.247000
41606.647408	1.000006E-3	0.822434	160.247000
41606.748434	1.000007E-3	0.822710	160.247000
41606.847457	1.000007E-3	0.822826	160.248000
41606.948842	1.000006E-3	0.822750	160.250000
41607.047578	1.000007E-3	0.822672	160.250000
41607.148188	1.000006E-3	0.823134	160.248000
41607.248144	1.000006E-3	0.823200	160.247000
41607.354285	1.000006E-3	0.823457	160.248000
41607.448308	1.000007E-3	0.823711	160.250000
41607.548409	1.000005E-3	0.823592	160.253000
41607.648433	1.000005E-3	0.823647	160.254000
41607.748458	1.000005E-3	0.823672	160.253000
41607.847483	1.000006E-3	0.823998	160.251000
41607.948097	1.000007E-3	0.824191	160.252000
41608.047733	1.000006E-3	0.824519	160.251000
41608.148345	1.000005E-3	0.824416	160.253000
41608.247889	1.000006E-3	0.824593	160.253000
41608.348980	1.000006E-3	0.824689	160.252000
41608.448005	1.000006E-3	0.824969	160.254000
41608.549083	1.000005E-3	0.825194	160.252000
41608.648107	1.000006E-3	0.825097	160.255000
41608.748132	1.000005E-3	0.825103	160.254000
41608.848156	1.000006E-3	0.825286	160.254000
41608.948788	1.000004E-3	0.825059	160.255000
41609.047351	1.000007E-3	0.825478	160.256000
41609.148945	1.000006E-3	0.825914	160.255000
41609.247506	1.000004E-3	0.825844	160.254000
41609.348575	1.000006E-3	0.826100	160.257000
41609.447600	1.000006E-3	0.826343	160.258000
41609.548699	1.000006E-3	0.826192	160.257000
41609.647724	1.000006E-3	0.826100	160.260000
41609.748749	1.000006E-3	0.825654	160.262000
41609.847773	1.000005E-3	0.826128	160.261000
41609.948437	1.000004E-3	0.826406	160.259000
41610.048016	1.000005E-3	0.826542	160.261000
41610.148618	1.000006E-3	0.826609	160.262000
41610.248175	1.000004E-3	0.826549	160.260000
41610.348246	1.000007E-3	0.826351	160.261000
41610.448270	1.000005E-3	0.826232	160.258000
41610.548224	1.000006E-3	0.826613	160.260000
41610.648190	1.000005E-3	0.826537	160.263000
41610.748558	1.000007E-3	0.826541	160.261000
41610.848253	1.000006E-3	0.826697	160.260000
41610.949279	1.000005E-3	0.826531	160.261000
41611.048352	1.000007E-3	0.826733	160.262000
41611.148964	1.000006E-3	0.826720	160.261000
41611.248528	1.000006E-3	0.826724	160.263000
41611.348678	1.000006E-3	0.826529	160.264000
41611.447693	1.000005E-3	0.826830	160.262000
41611.548990	1.000004E-3	0.827043	160.264000
41611.648015	1.000007E-3	0.827156	160.268000
41611.749040	1.000006E-3	0.827137	160.268000
41611.847436	1.000005E-3	0.826816	160.265000
41611.958133	1.000007E-3	0.826740	160.265000
41612.051377	1.000006E-3	0.826681	160.266000
41612.148975	1.000006E-3	0.826775	160.265000
41612.248000	1.000005E-3	0.826760	160.266000
41612.348645	1.000006E-3	0.827228	160.269000
41612.447670	1.000006E-3	0.826838	160.269000
41612.549268	1.000005E-3	0.827226	160.268000
41612.648292	1.000005E-3	0.827042	160.268000
41612.749317	1.000006E-3	0.827547	160.268000
41612.848341	1.000006E-3	0.827443	160.271000
41612.948366	1.000006E-3	0.827523	160.270000
41613.048474	1.000007E-3	0.827424	160.266000
41613.148571	1.000006E-3	0.827332	160.266000
41613.247596	1.000007E-3	0.827488	160.270000
41613.349286	1.000007E-3	0.827574	160.270000
41613.448311	1.000007E-3	0.827980	160.271000
41613.548464	1.000006E-3	0.827936	160.270000
41613.648489	1.000007E-3	0.827932	160.272000
41613.748512	1.000007E-3	0.827883	160.274000
41613.848537	1.000007E-3	0.827990	160.273000
41613.948562	1.000008E-3	0.827999	160.274000
41614.047835	1.000006E-3	0.828246	160.273000
41614.149542	1.000005E-3	0.828050	160.271000
41614.248567	1.000006E-3	0.828076	160.273000
41614.349240	1.000007E-3	0.827963	160.273000
41614.448253	1.000008E-3	0.828266	160.271000
41614.548399	1.000007E-3	0.828261	160.272000
41614.648424	1.000006E-3	0.828415	160.273000
41614.749449	1.000007E-3	0.828413	160.271000
41614.848473	1.000006E-3	0.828394	160.275000
41614.949489	1.000005E-3	0.828217	160.276000
41615.048653	1.000008E-3	0.828416	160.276000
41615.149371	1.000007E-3	0.828586	160.276000
41615.248395	1.000007E-3	0.828303	160.277000
41615.349036	1.000008E-3	0.828310	160.276000
41615.448061	1.000007E-3	0.828196	160.276000
41615.549163	1.000008E-3	0.828170	160.277000
41615.648187	1.000007E-3	0.828043	160.277000
41615.749213	1.000008E-3	0.828376	160.277000
41615.848237	8.805357E-4	0.820064	160.276000
41615.949261	7.189203E-4	0.800059	160.277000
41616.048469	6.274841E-4	0.780043	160.278000
41616.149090	5.630489E-4	0.760038	160.279000
41616.248114	5.157777E-4	0.740067	160.279000
41616.349200	4.767314E-4	0.720063	160.281000
41616.447757	4.446247E-4	0.700058	160.279000
41616.548872	4.173714E-4	0.680062	160.279000
41616.647897	3.932275E-4	0.660062	160.277000
41616.748922	3.711808E-4	0.640049	160.277000
41616.847947	3.514440E-4	0.620050	160.281000
41616.949505	3.333164E-4	0.600041	160.282000
41617.048578	3.164041E-4	0.580038	160.283000
41617.149186	3.006457E-4	0.560035	160.283000
41617.248209	2.859228E-4	0.540072	160.283000
41617.349320	2.718859E-4	0.520065	160.283000
41617.447937	2.584467E-4	0.500061	160.282000
41617.549059	2.454753E-4	0.480062	160.282000
41617.648068	2.328729E-4	0.460052	160.281000
41617.749093	2.208881E-4	0.440049	160.281000
41617.848117	2.092198E-4	0.420053	160.284000
41617.949142	1.977942E-4	0.400047	160.287000
41618.048364	1.865352E-4	0.380040	160.288000
41618.149389	1.756966E-4	0.360041	160.285000
41618.247971	1.650158E-4	0.340070	160.287000
41618.349065	1.544165E-4	0.320060	160.287000
41618.448668	1.439900E-4	0.300056	160.286000
41618.548845	1.336860E-4	0.280059	160.287000
41618.648870	1.235628E-4	0.260045	160.290000
41618.748894	1.135751E-4	0.240043	160.289000
41618.847919	1.036473E-4	0.220046	160.287000
41618.949944	9.387984E-5	0.200096	160.288000
41619.121147	8.420705E-5	0.180091	160.288000
41619.217242	7.460055E-5	0.160091	160.287000
41619.309913	6.508187E-5	0.140086	160.289000
41619.403129	5.564054E-5	0.120087	160.291000
41619.500153	4.626169E-5	0.100084	160.291000
41619.593437	3.693833E-5	0.080078	160.291000
41619.686460	2.765768E-5	0.060077	160.290000
41619.780482	1.842963E-5	0.040070	160.290000
41619.873497	9.233153E-6	0.020095	160.289000
41620.049700	2.858092E-8	0.000056	160.293000
41620.246744	9.214301E-6	-0.020069	160.296000
41620.500867	1.839180E-5	-0.040036	160.294000
41620.749705	2.762503E-5	-0.060045	160.297000
41620.848941	3.689190E-5	-0.080051	160.295000
41620.948966	4.620920E-5	-0.100052	160.294000
41621.048614	5.557176E-5	-0.120057	160.293000
41621.149264	6.502251E-5	-0.140061	160.296000
41621.248829	7.452603E-5	-0.160063	160.299000
41621.349473	8.413882E-5	-0.180064	160.298000
41621.448098	9.385872E-5	-0.200067	160.297000
41621.549123	1.036305E-4	-0.220069	160.296000
41621.648245	1.134778E-4	-0.240027	160.297000
41621.816758	1.235034E-4	-0.260030	160.296000
41621.910961	1.336796E-4	-0.280050	160.295000
41622.005553	1.440433E-4	-0.300049	160.300000
41622.098833	1.543980E-4	-0.320059	160.300000
41622.191856	1.649241E-4	-0.340032	160.298000
41622.287212	1.756760E-4	-0.360040	160.300000
41622.380848	1.866345E-4	-0.380040	160.301000
41622.475469	1.977588E-4	-0.400051	160.298000
41622.571493	2.091387E-4	-0.420063	160.299000
41622.667764	2.208707E-4	-0.440061	160.300000
41622.760787	2.329244E-4	-0.460071	160.299000
41622.855809	2.453836E-4	-0.480044	160.299000
41622.949834	2.582438E-4	-0.500047	160.299000
41623.048505	2.718444E-4	-0.520050	160.300000
41623.149241	2.858770E-4	-0.540063	160.302000
41623.248782	3.007152E-4	-0.560070	160.302000
41623.348837	3.162724E-4	-0.580066	160.302000
41623.452096	3.332435E-4	-0.600074	160.301000
41623.549120	3.507025E-4	-0.620085	160.305000
41623.648973	3.704213E-4	-0.640050	160.305000
41623.749998	3.922147E-4	-0.660066	160.300000
41623.849021	4.167542E-4	-0.680069	160.300000
41623.949047	4.448685E-4	-0.700070	160.302000
41624.049230	4.780310E-4	-0.720076	160.302000
41624.148797	5.183006E-4	-0.740084	160.304000
41624.248983	5.688354E-4	-0.760089	160.305000
41624.349033	6.391702E-4	-0.780063	160.304000
41624.448174	7.506951E-4	-0.800082	160.305000
41624.550199	9.922732E-4	-0.820092	160.306000
41624.648041	1.000004E-3	-0.819941	160.305000
41624.749066	1.000003E-3	-0.819371	160.305000
41624.849091	1.000001E-3	-0.819220	160.306000
41624.949115	1.000002E-3	-0.819159	160.305000
41625.048713	1.000002E-3	-0.818976	160.307000
41625.149157	1.000002E-3	-0.818642	160.308000
41625.248729	1.000001E-3	-0.818846	160.308000
41625.349802	1.000002E-3	-0.818726	160.308000
41625.448749	1.000002E-3	-0.818519	160.308000
41625.549334	1.000001E-3	-0.818447	160.306000
41625.648414	1.000002E-3	-0.818779	160.306000
41625.749439	1.000002E-3	-0.818770	160.309000
41625.848463	1.000001E-3	-0.818963	160.309000
41625.949488	1.000001E-3	-0.818756	160.309000
41626.048512	1.000002E-3	-0.818341	160.311000
41626.149606	1.000001E-3	-0.818428	160.313000
41626.249153	1.000001E-3	-0.818083	160.312000
41626.349232	1.000001E-3	-0.817973	160.312000
41626.448140	1.000001E-3	-0.818003	160.311000
41626.549165	1.000001E-3	-0.818012	160.310000
41626.649371	1.000001E-3	-0.817803	160.310000
41626.749386	1.000001E-3	-0.817104	160.310000
41626.848410	1.000002E-3	-0.817737	160.310000
41626.950177	1.000001E-3	-0.817486	160.311000
41627.049201	1.000002E-3	-0.817361	160.316000
41627.149449	1.000001E-3	-0.817601	160.315000
41627.248999	1.000001E-3	-0.817661	160.313000
41627.349519	1.000002E-3	-0.817455	160.314000
41627.448692	9.999997E-4	-0.817476	160.314000
41627.549717	1.000001E-3	-0.817602	160.315000
41627.648844	1.000000E-3	-0.817284	160.316000
41627.749868	1.000001E-3	-0.817217	160.314000
41627.848894	1.000001E-3	-0.817031	160.312000
41627.949918	9.999996E-4	-0.816919	160.315000
41628.048943	1.000001E-3	-0.817003	160.317000
41628.149257	1.000001E-3	-0.816790	160.317000
41628.248793	1.000001E-3	-0.816401	160.317000
41628.348900	1.000001E-3	-0.816341	160.318000
41628.449275	1.000001E-3	-0.816415	160.317000
41628.550300	1.000001E-3	-0.816384	160.316000
41628.649394	1.000000E-3	-0.815684	160.316000
41628.749408	1.000000E-3	-0.815905	160.319000
41628.848433	1.000000E-3	-0.815955	160.318000
41628.949458	1.000000E-3	-0.815830	160.317000
41629.048482	1.000001E-3	-0.815687	160.320000
41629.149710	1.000001E-3	-0.815781	160.321000
41629.249270	1.000001E-3	-0.815372	160.321000
41629.349822	1.000001E-3	-0.815221	160.324000
41629.449582	1.000000E-3	-0.815471	160.324000
41629.549605	1.000000E-3	-0.815029	160.323000
41629.648698	1.000001E-3	-0.814659	160.321000
41629.749723	9.999999E-4	-0.814466	160.323000
41629.848748	9.999993E-4	-0.814823	160.324000
41629.949773	1.000001E-3	-0.814942	160.322000
41630.048797	1.000000E-3	-0.815142	160.320000
41630.149623	1.000001E-3	-0.815250	160.322000
41630.249249	9.999998E-4	-0.815125	160.323000
41630.349841	9.999995E-4	-0.814820	160.326000
41630.448480	1.000000E-3	-0.814607	160.327000
41930.555120	1.000002E-3	-0.813179	161.280000
41930.664196	1.000001E-3	-0.813501	161.279000
41930.764648	1.000001E-3	-0.813215	161.283000
41930.864673	9.999999E-4	-0.813483	161.283000
41930.965697	1.000000E-3	-0.813027	161.281000
41931.064722	1.000001E-3	-0.812969	161.284000
41931.164747	1.000001E-3	-0.812918	161.287000
41931.264338	1.000000E-3	-0.812892	161.283000
41931.364924	1.000002E-3	-0.813002	161.283000
41931.464987	1.000002E-3	-0.813173	161.283000
41931.564545	1.000000E-3	-0.812871	161.284000
41931.665096	1.000000E-3	-0.812660	161.285000
41931.765412	9.999996E-4	-0.812570	161.283000
41931.864438	1.000001E-3	-0.812905	161.285000
41931.965039	9.999998E-4	-0.812892	161.285000
41932.064063	1.000001E-3	-0.812980	161.285000
41932.165646	1.000002E-3	-0.813043	161.284000
41932.264188	1.000001E-3	-0.813279	161.286000
41932.364726	9.999992E-4	-0.812738	161.288000
41932.464837	1.000001E-3	-0.812746	161.290000
41932.565578	1.000001E-3	-0.812506	161.289000
41932.664116	1.000001E-3	-0.812507	161.289000
41932.764667	1.000001E-3	-0.812628	161.287000
41932.864692	1.000001E-3	-0.812916	161.287000
41932.964716	1.000000E-3	-0.812880	161.289000
41933.064742	1.000001E-3	-0.812659	161.289000
41933.164765	1.000000E-3	-0.812518	161.289000
41933.264312	1.000001E-3	-0.812658	161.290000
41933.365882	1.000001E-3	-0.812784	161.291000
41933.465241	9.999997E-4	-0.812842	161.294000
41933.564972	1.000001E-3	-0.812725	161.294000
41933.664588	1.000002E-3	-0.812486	161.291000
41933.765170	1.000000E-3	-0.812543	161.290000
41933.864193	1.000002E-3	-0.812228	161.293000
41933.965218	1.000002E-3	-0.812320	161.292000
41934.064242	1.000001E-3	-0.811979	161.292000
41934.165268	1.000001E-3	-0.812028	161.295000
41934.264813	1.000003E-3	-0.811738	161.294000
41934.365372	1.000002E-3	-0.811749	161.294000
41934.464557	1.000001E-3	-0.811948	161.297000
41934.565176	1.000001E-3	-0.812204	161.296000
41934.664945	1.000001E-3	-0.812101	161.294000
41934.764524	1.000002E-3	-0.812194	161.296000
41934.864549	1.000001E-3	-0.812085	161.295000
41934.965573	1.000002E-3	-0.812138	161.296000
41935.064598	1.000002E-3	-0.812146	161.298000
41935.165312	1.000001E-3	-0.812236	161.295000
41935.264880	1.000002E-3	-0.812426	161.296000
41935.365699	1.000002E-3	-0.812172	161.298000
41935.464768	1.000003E-3	-0.812281	161.295000
41935.565320	1.000002E-3	-0.812152	161.298000
41935.664910	1.000002E-3	-0.812610	161.300000
41935.765557	1.000002E-3	-0.812251	161.300000
41935.865129	1.000003E-3	-0.812454	161.298000
41935.965153	1.000001E-3	-0.811946	161.297000
41936.065178	1.000002E-3	-0.812265	161.299000
41936.165203	1.000003E-3	-0.812372	161.300000
41936.264790	1.000003E-3	-0.812376	161.300000
41936.365349	1.000003E-3	-0.812233	161.299000
41936.464910	8.401505E-4	-0.800088	161.300000
41936.565251	7.030286E-4	-0.780067	161.301000
41936.664784	6.204987E-4	-0.760094	161.300000
41936.765435	5.611083E-4	-0.740087	161.299000
41936.864459	5.157162E-4	-0.720078	161.299000
41936.965209	4.791996E-4	-0.700071	161.299000
41937.064234	4.481344E-4	-0.680072	161.301000
41937.165259	4.209721E-4	-0.660068	161.302000
41937.264806	3.977914E-4	-0.640053	161.300000
41937.365359	3.761127E-4	-0.620087	161.300000
41937.464892	3.566419E-4	-0.600077	161.304000
41937.564955	3.382587E-4	-0.580069	161.305000
41937.664561	3.214871E-4	-0.560072	161.306000
41937.765122	3.056667E-4	-0.540066	161.307000
41937.865147	2.905531E-4	-0.520053	161.305000
41937.965171	2.760865E-4	-0.500047	161.304000
41938.065196	2.621943E-4	-0.480049	161.305000
41938.165221	2.488131E-4	-0.460072	161.306000
41938.265245	2.358536E-4	-0.440062	161.307000
41938.365318	2.233929E-4	-0.420064	161.309000
41938.464875	2.110843E-4	-0.400052	161.309000
41938.565070	1.990769E-4	-0.380042	161.309000
41938.665151	1.872654E-4	-0.360042	161.307000
41938.765697	1.756835E-4	-0.340034	161.307000
41938.864721	1.643535E-4	-0.320059	161.308000
41938.965746	1.532340E-4	-0.300049	161.307000
41939.064770	1.422126E-4	-0.280051	161.306000
41939.165795	1.313932E-4	-0.260031	161.308000
41939.264820	1.206374E-4	-0.240027	161.306000
41939.364953	1.100307E-4	-0.220028	161.305000
41939.464518	9.961279E-5	-0.200070	161.310000
41939.636217	8.927772E-5	-0.180068	161.311000
41939.729240	7.905550E-5	-0.160064	161.311000
41939.823797	6.891591E-5	-0.140062	161.314000
41939.916819	5.888227E-5	-0.120058	161.315000
41940.009842	4.894194E-5	-0.100052	161.311000
41940.106483	3.906223E-5	-0.080051	161.310000
41940.200506	2.924415E-5	-0.060043	161.311000
